"","shift_day","study_member_id","date","time","time_point","single_stress","tlx_1","tlx_2","tlx_3","tlx_4","tlx_5","tlx_6","tlx_7","tlx_8","tlx_9","tlx_10","tlx_11","tlx_12","tps_1","tps_2","tps_3","tps_4","tps_5","tps_6","tps_7","tps_8","tps_9","tps_10","stressors_1","stressors_2","stressors_3","stressors_4","stressors_5","stressors_6","stressors_7","stressors_8","stressors_9","stressors_10","stressors_11","stressors_12","stressors_13","code_eval_1","code_eval_2","mayo_1","mayo_2","mayo_3","mayo_4","mayo_5","mayo_6","mayo_7","mayo_8","mayo_9","mayo_10","mayo_11","mayo_12","mayo_13","mayo_14","mayo_15","mayo_16","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_9","trust_10","trust_11","trust_12","trust_13","trust_14","trust_15","trust_16","trust_17","trust_18","trust_19","trust_20","trust_21","belief_1","belief_2","belief_3","belief_4","belief_5","belief_6","belief_7","belief_8","belief_9","belief_10","belief_11","belief_12","belief_13","belief_14","belief_15","belief_16","belief_17","belief_18","mbi_1","mbi_2","shift_type","role","team","team_census","team_ppv","team_vaso","team_ecmo","team_renal","team_cardiac","red_pm_census","red_pm_ppv","red_pm_vaso","red_pm_ecmo","red_pm_renal","red_pm_cardiac","picu_census","admit_picu","transfer_picu","discharge_picu","beside_nurse_picu","tlx_individual","tlx_team","stressors_total","trust_prop_t","trust_perc_t","trust_coop_beh","trust_mon_beh","tps_transition","tps_action","tps_interpersonal","belief_process","belief_potency","mbi","mayo_total","HR_prop_missing","HR_Se","HR_AR","HR_Empath","HR_Driver","EDA_prop_missing","EDA_Se","EDA_AR","EDA_Empath","EDA_Driver"
"1190","81",1475,"11/17/21",11:43:00,2,4,7,8,9,17,8,16,10,17,10,16,9,7,4,4,4,4,3,3,4,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8333333333333,11.5,2,NA,NA,NA,NA,4,3.5,3.66666666666667,NA,NA,NA,NA,0.895240134161136,0.0890155121756022,0.148771263090304,0.360977995327502,0.172822340528098,NA,NA,NA,NA,NA
"1191","81",2973,"11/17/21",11:59:00,2,4,10,1,6,13,10,3,15,14,10,16,20,2,4,4,4,1,3,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16666666666667,12.8333333333333,1,NA,NA,NA,NA,4,3.5,5,NA,NA,NA,NA,0.895240134161136,0.0890155121756022,0.138236608896488,0.278402395001338,0.202849658366694,NA,NA,NA,NA,NA
"1192","81",2535,"11/17/21",17:52:00,2,3,8,6,12,17,12,3,13,14,14,17,2,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,10.5,2,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,0.895240134161136,0.0890155121756022,0.13814551192017,0.15996374206981,0.289257752352511,NA,NA,NA,NA,NA
"1193","81",1475,"11/17/21",15:26:00,3,4,5,5,6,14,5,4,15,5,5,15,7,5,4,4,4,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,8.66666666666667,1,NA,NA,NA,NA,4,3.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","81",2487,"11/17/21",15:37:00,3,7,14,15,16,13,16,7,7,5,14,16,8,4,2,3,3,1,1,4,4,4,4,3,0,0,0,1,0,0,0,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,9,3,NA,NA,NA,NA,2.66666666666667,2.5,3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","81",2535,"11/17/21",17:55:00,3,2,7,7,5,19,5,2,6,9,4,19,3,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,7.33333333333333,1,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","81",2973,"11/17/21",18:03:00,3,4,6,2,9,15,8,6,10,9,11,20,2,5,4,2,4,1,2,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66666666666667,9.5,4,NA,NA,NA,NA,3.33333333333333,3.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","81",1475,"11/17/21",18:49:00,4,4,5,5,6,13,9,4,12,7,6,15,4,3,4,4,4,4,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,6,6,5,6,5,2,6,5,4,6,2,3,6,3,3,2,11,9,9,10,10,10,10,11,10,11,5,5,5,5,5,5,5,5,5,2,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,0,1,15,7,7.83333333333333,1,5.83333333333333,5.33333333333333,5.33333333333333,2.66666666666667,4,4,3.33333333333333,10.1,5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","81",2487,"11/17/21",19:02:00,4,9,16,12,8,12,10,14,8,6,6,14,6,14,3,4,4,1,1,4,4,4,3,3,0,0,0,0,0,1,1,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,4,5,3,3,3,4,2,2,5,5,6,5,3,3,6,4,5,5,9,9,9,6,5,5,8,8,8,3,2,2,2,3,3,4,4,2,7,6,"1","3","3",8,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,4,4.83333333333333,4.5,5.33333333333333,4.66666666666667,3.66666666666667,2.5,3.33333333333333,7,2.75,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","81",2535,"11/17/21",20:55:00,4,3,4,5,8,16,6,2,7,12,2,15,3,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,7,7,7,6,7,7,2,2,7,7,6,5,2,4,6,3,2,2,11,11,11,11,11,11,11,11,11,11,5,4,5,5,5,5,5,4,4,3,"1","3","1",12,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83333333333333,6.83333333333333,1,6.66666666666667,6.5,5.66666666666667,2.33333333333333,4,4,4,11,4.75,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","81",2973,"11/17/21",21:51:00,4,5,12,1,7,13,13,9,9,17,10,18,19,0,3,4,4,1,3,5,5,5,5,5,0,0,0,0,1,0,1,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,7,7,7,5,6,7,3,1,7,7,7,7,2,2,7,5,5,2,4,6,6,11,11,8,11,11,11,11,5,5,5,5,5,4,5,5,4,2,"1","3","2",9,1,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.16666666666667,12.1666666666667,3,6.33333333333333,6.16666666666667,6.66666666666667,4,3.66666666666667,3.5,5,9,4.875,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","82",2487,"11/18/21",07:01:00,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","82",2843,"11/18/21",07:01:00,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","82",2535,"11/18/21",07:02:00,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","82",1907,"11/18/21",07:16:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","82",1907,"11/18/21",11:04:00,2,3,11,8,5,15,7,2,8,9,2,14,2,1,4,3,4,3,4,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,1,NA,NA,NA,NA,3.66666666666667,3.75,3.33333333333333,NA,NA,NA,NA,0.0658287618915353,3.61207633312216e-05,0.460437927242942,0.473478316107892,0.470597409330931,0.0651343656690507,5.23754503735631e-07,0.94088853596588,0.941841811494074,0.950971319475774
"1206","82",2487,"11/18/21",11:39:00,2,9,16,16,20,4,11,16,12,6,16,4,12,14,2,2,2,1,1,4,3,4,3,2,0,0,1,1,0,0,1,0,0,0,1,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8333333333333,10.6666666666667,6,NA,NA,NA,NA,2,2.25,3,NA,NA,NA,NA,0.0658287618915353,3.61207633312216e-05,0.554163194833979,0.559086639002963,0.605987693589234,0.0651343656690507,5.23754503735631e-07,0.900264326455595,0.908228880855762,0.943250040326322
"1207","82",2843,"11/18/21",11:39:00,2,5,14,5,6,14,16,10,10,13,5,15,5,1,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,1,1,1,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8333333333333,8.16666666666667,6,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,0.0658287618915353,3.61207633312216e-05,0.184653552269124,0.194439783061688,0.190831979177175,0.0651343656690507,5.23754503735631e-07,0.664959810244374,0.683214301685963,0.66742252204732
"1208","82",2535,"11/18/21",19:44:00,2,3,9,10,10,15,7,2,5,13,9,16,2,2,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83333333333333,7.83333333333333,1,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,0.0658287618915353,3.61207633312216e-05,0.333717544990001,0.379772354143766,0.33936001021897,0.0651343656690507,5.23754503735631e-07,0.692877938970603,0.743129724647134,0.714770836833516
"1209","82",1907,"11/18/21",15:44:00,3,4,8,10,8,13,7,1,10,11,2,16,2,3,4,4,4,3,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83333333333333,7.33333333333333,1,NA,NA,NA,NA,4,3.75,3.66666666666667,NA,NA,NA,NA,0,0.000203455872747197,0.385725232742807,0.39325852171162,0.394283329074936,0,0.000603449399180143,0.725278004020357,0.725932690877199,0.727307196164215
"1210","82",2487,"11/18/21",16:12:00,3,7,15,16,17,6,15,16,8,9,10,10,11,16,3,3,4,1,1,4,4,4,4,3,0,0,0,0,0,0,0,1,0,1,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1666666666667,10.6666666666667,4,NA,NA,NA,NA,3.33333333333333,2.5,3.66666666666667,NA,NA,NA,NA,0,0.000203455872747197,0.302958225083359,0.31198261764468,0.319771847065345,0,0.000603449399180143,0.868869393420607,0.869850031125385,0.873115477662491
"1211","82",2843,"11/18/21",16:23:00,3,5,13,2,7,14,15,6,6,8,3,4,2,3,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,4.33333333333333,4,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,0,0.000203455872747197,0.256753895338442,0.26932924503481,0.265146066138436,0,0.000603449399180143,0.951636401109261,0.977316991273079,0.951714834251015
"1212","82",2535,"11/18/21",19:48:00,3,2,12,16,13,20,16,1,12,10,10,20,2,2,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9.33333333333333,1,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,0,0.000203455872747197,0.593161589406432,0.605950007706609,0.601319149819002,0,0.000603449399180143,0.937110342640917,0.940294903150028,0.961257108347969
"1213","82",2487,"11/18/21",18:33:00,4,5,9,9,9,13,14,7,7,8,10,9,9,6,4,3,3,1,1,5,5,4,4,4,0,0,0,0,0,0,0,1,0,0,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,6,6,4,4,2,2,4,6,5,5,2,3,6,4,4,4,9,9,9,9,9,9,9,9,9,9,3,3,3,3,4,4,4,2,6,6,"1","3","3",11,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1666666666667,8.16666666666667,3,5.16666666666667,5,5.5,4,3.33333333333333,3,4,9,3.25,6,NA,0.11640097659055,0.000974799012651765,0.288354198598953,0.293095407518733,0.320301848694983,0.116359198908908,0.000511905920770682,0.948519428308015,0.973027830602216,0.954061477542328
"1214","82",1907,"11/18/21",18:45:00,4,3,9,12,10,16,9,2,4,14,4,14,2,2,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,6,5,7,5,6,2,2,6,6,6,6,2,2,6,2,3,2,10,9,9,10,10,10,10,9,9,9,4,5,4,5,4,4,5,4,6,5,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3,3,1,14,9.66666666666667,6.66666666666667,2,5.33333333333333,6,6,2.33333333333333,3,3,3,9.5,4.375,5.5,NA,0.11640097659055,0.000974799012651765,0.163753325573947,0.168398125053628,0.181101746863045,0.116359198908908,0.000511905920770682,0.87088353773188,0.876671492230905,0.90703625636905
"1215","82",2535,"11/18/21",21:04:00,4,3,9,14,11,17,5,1,10,9,5,16,3,2,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,7,7,6,7,7,7,2,2,7,7,6,7,1,4,7,2,2,2,11,9,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,3,2,"1","3","1",11,6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,7.5,1,6.66666666666667,6.66666666666667,6.33333333333333,2,5,5,5,10.8,5,2.5,NA,0.11640097659055,0.000974799012651765,0.334892088637969,0.36054423845576,0.338850157163179,0.116359198908908,0.000511905920770682,0.857594620339395,0.871250373932248,0.866801317230378
"1216","82",2843,"11/18/21",22:03:00,4,6,15,5,7,11,15,7,8,9,9,15,4,4,5,5,5,5,4,4,4,5,5,5,1,1,0,0,0,0,0,0,0,0,1,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,7,6,6,5,6,1,1,1,7,6,6,1,2,6,2,2,2,8,9,8,8,8,9,11,6,8,8,5,4,4,4,4,2,5,4,4,1,"1","3","2",9,3,4,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8.16666666666667,5,6.33333333333333,5.33333333333333,6.33333333333333,2,5,4.25,5,8.3,4,2.5,NA,0.11640097659055,0.000974799012651765,0.465738675601312,0.487162688316302,0.468946706623217,0.116359198908908,0.000511905920770682,0.927804575676417,0.938077736661454,0.931128382285069
"1217","83",2682,"11/29/21",07:18:00,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","83",1157,"11/29/21",09:43:00,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","83",2382,"11/29/21",09:44:00,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
